% Origin: Tony Piro
% Description: EMGW shock model at 6 hours
% Col 0: Row number
% Col 1: Wavelength (Angstrom)
% Col 2: Flux (ergs / cm2 / sec / angstrom)
% Distance assumed was 40 Mpc
305 7723.45 1.8758e-16
306 7745.49 1.85883e-16
307 7767.54 1.84204e-16
308 7789.58 1.82544e-16
309 7811.62 1.80903e-16
310 7833.67 1.79279e-16
311 7855.71 1.77673e-16
312 7877.76 1.76085e-16
313 7899.8 1.74514e-16
314 7921.84 1.7296e-16
315 7943.89 1.71423e-16
316 7965.93 1.69902e-16
317 7987.98 1.68398e-16
318 8010.02 1.6691e-16
319 8032.06 1.65439e-16
320 8054.11 1.63983e-16
321 8076.15 1.62543e-16
322 8098.2 1.61118e-16
323 8120.24 1.59708e-16
324 8142.28 1.58314e-16
325 8164.33 1.56934e-16
326 8186.37 1.5557e-16
327 8208.42 1.54219e-16
328 8230.46 1.52883e-16
329 8252.51 1.51561e-16
330 8274.55 1.50253e-16
331 8296.59 1.48959e-16
332 8318.64 1.47679e-16
333 8340.68 1.46412e-16
334 8362.73 1.45158e-16
335 8384.77 1.43917e-16
336 8406.81 1.4269e-16
337 8428.86 1.41475e-16
338 8450.9 1.40273e-16
339 8472.95 1.39083e-16
340 8494.99 1.37906e-16
341 8517.03 1.36741e-16
342 8539.08 1.35588e-16
343 8561.12 1.34447e-16
344 8583.17 1.33318e-16
345 8605.21 1.322e-16
346 8627.25 1.31094e-16
347 8649.3 1.29999e-16
348 8671.34 1.28915e-16
349 8693.39 1.27843e-16
350 8715.43 1.26781e-16
351 8737.47 1.2573e-16
352 8759.52 1.2469e-16
353 8781.56 1.2366e-16
354 8803.61 1.22641e-16
355 8825.65 1.21632e-16
356 8847.7 1.20634e-16
357 8869.74 1.19645e-16
358 8891.78 1.18666e-16
359 8913.83 1.17697e-16
360 8935.87 1.16738e-16
361 8957.92 1.15789e-16
362 8979.96 1.14849e-16
363 9002 1.13918e-16
364 9024.05 1.12996e-16
365 9046.09 1.12084e-16
366 9068.14 1.11181e-16
367 9090.18 1.10287e-16
368 9112.22 1.09401e-16
369 9134.27 1.08524e-16
370 9156.31 1.07656e-16
371 9178.36 1.06797e-16
372 9200.4 1.05945e-16
373 9222.44 1.05103e-16
374 9244.49 1.04268e-16
375 9266.53 1.03442e-16
376 9288.58 1.02623e-16
377 9310.62 1.01813e-16
378 9332.67 1.0101e-16
379 9354.71 1.00216e-16
380 9376.75 9.94286e-17
381 9398.8 9.86491e-17
382 9420.84 9.78772e-17
383 9442.89 9.71127e-17
384 9464.93 9.63555e-17
385 9486.97 9.56056e-17
386 9509.02 9.48628e-17
